,TAC ID,FishStock,FishStockTAC,count_x,speciesAcronym,area,count_y,_merge
0,(ANF/07.),mon.27.78abd,mon.27.78abd + ank.27.78abd,3.0,mon,27.7.a,3,both
1,(ANF/07.),mon.27.78abd,mon.27.78abd + ank.27.78abd,3.0,mon,27.7.b,3,both
2,(ANF/07.),mon.27.78abd,mon.27.78abd + ank.27.78abd,3.0,mon,27.7.c.1,3,both
3,(ANF/07.),mon.27.78abd,mon.27.78abd + ank.27.78abd,3.0,mon,27.7.c.2,3,both
4,(ANF/07.),mon.27.78abd,mon.27.78abd + ank.27.78abd,3.0,mon,27.7.d,3,both
5,(ANF/07.),mon.27.78abd,mon.27.78abd + ank.27.78abd,3.0,mon,27.7.e,3,both
6,(ANF/07.),mon.27.78abd,mon.27.78abd + ank.27.78abd,3.0,mon,27.7.f,3,both
7,(ANF/07.),mon.27.78abd,mon.27.78abd + ank.27.78abd,3.0,mon,27.7.g,3,both
8,(ANF/07.),mon.27.78abd,mon.27.78abd + ank.27.78abd,3.0,mon,27.7.h,3,both
9,(ANF/07.),mon.27.78abd,mon.27.78abd + ank.27.78abd,3.0,mon,27.7.j.1,3,both
10,(ANF/07.),mon.27.78abd,mon.27.78abd + ank.27.78abd,3.0,mon,27.7.j.2,3,both
11,(ANF/07.),mon.27.78abd,mon.27.78abd + ank.27.78abd,3.0,mon,27.7.k.1,3,both
12,(ANF/07.),mon.27.78abd,mon.27.78abd + ank.27.78abd,3.0,mon,27.7.k.2,3,both
13,(ANF/07.),mon.27.78abd,mon.27.78abd + ank.27.78abd,3.0,mon,27.8.a,3,both
14,(ANF/07.),mon.27.78abd,mon.27.78abd + ank.27.78abd,3.0,mon,27.8.b,3,both
15,(ANF/07.),mon.27.78abd,mon.27.78abd + ank.27.78abd,3.0,mon,27.8.d.1,3,both
16,(ANF/07.),mon.27.78abd,mon.27.78abd + ank.27.78abd,3.0,mon,27.8.d.2,3,both
17,(ANF/8ABDE.),mon.27.78abd,mon.27.78abd + ank.27.78abd,3.0,mon,27.7.a,3,both
18,(ANF/8ABDE.),mon.27.78abd,mon.27.78abd + ank.27.78abd,3.0,mon,27.7.b,3,both
19,(ANF/8ABDE.),mon.27.78abd,mon.27.78abd + ank.27.78abd,3.0,mon,27.7.c.1,3,both
20,(ANF/8ABDE.),mon.27.78abd,mon.27.78abd + ank.27.78abd,3.0,mon,27.7.c.2,3,both
21,(ANF/8ABDE.),mon.27.78abd,mon.27.78abd + ank.27.78abd,3.0,mon,27.7.d,3,both
22,(ANF/8ABDE.),mon.27.78abd,mon.27.78abd + ank.27.78abd,3.0,mon,27.7.e,3,both
23,(ANF/8ABDE.),mon.27.78abd,mon.27.78abd + ank.27.78abd,3.0,mon,27.7.f,3,both
24,(ANF/8ABDE.),mon.27.78abd,mon.27.78abd + ank.27.78abd,3.0,mon,27.7.g,3,both
25,(ANF/8ABDE.),mon.27.78abd,mon.27.78abd + ank.27.78abd,3.0,mon,27.7.h,3,both
26,(ANF/8ABDE.),mon.27.78abd,mon.27.78abd + ank.27.78abd,3.0,mon,27.7.j.1,3,both
27,(ANF/8ABDE.),mon.27.78abd,mon.27.78abd + ank.27.78abd,3.0,mon,27.7.j.2,3,both
28,(ANF/8ABDE.),mon.27.78abd,mon.27.78abd + ank.27.78abd,3.0,mon,27.7.k.1,3,both
29,(ANF/8ABDE.),mon.27.78abd,mon.27.78abd + ank.27.78abd,3.0,mon,27.7.k.2,3,both
30,(ANF/8ABDE.),mon.27.78abd,mon.27.78abd + ank.27.78abd,3.0,mon,27.8.a,3,both
31,(ANF/8ABDE.),mon.27.78abd,mon.27.78abd + ank.27.78abd,3.0,mon,27.8.b,3,both
32,(ANF/8ABDE.),mon.27.78abd,mon.27.78abd + ank.27.78abd,3.0,mon,27.8.d.1,3,both
33,(ANF/8ABDE.),mon.27.78abd,mon.27.78abd + ank.27.78abd,3.0,mon,27.8.d.2,3,both
34,(ANF/8C3411),mon.27.8c9a,ank.27.8c9a + mon.27.8c9a,3.0,mon,27.8.c,3,both
35,(ANF/8C3411),mon.27.8c9a,ank.27.8c9a + mon.27.8c9a,3.0,mon,27.9.a,3,both
36,(BLI/2A47-C),bli.27.5b67,bli.27.5b67,3.0,bli,27.5.b.1.a,3,both
37,(BLI/2A47-C),bli.27.5b67,bli.27.5b67,3.0,bli,27.5.b.1.b,3,both
38,(BLI/2A47-C),bli.27.5b67,bli.27.5b67,3.0,bli,27.5.b.2,3,both
39,(BLI/2A47-C),bli.27.5b67,bli.27.5b67,3.0,bli,27.6.a,3,both
40,(BLI/2A47-C),bli.27.5b67,bli.27.5b67,3.0,bli,27.6.b.1,3,both
41,(BLI/2A47-C),bli.27.5b67,bli.27.5b67,3.0,bli,27.6.b.2,3,both
42,(BLI/2A47-C),bli.27.5b67,bli.27.5b67,3.0,bli,27.7.a,3,both
43,(BLI/2A47-C),bli.27.5b67,bli.27.5b67,3.0,bli,27.7.b,3,both
44,(BLI/2A47-C),bli.27.5b67,bli.27.5b67,3.0,bli,27.7.c.1,3,both
45,(BLI/2A47-C),bli.27.5b67,bli.27.5b67,3.0,bli,27.7.c.2,3,both
46,(BLI/2A47-C),bli.27.5b67,bli.27.5b67,3.0,bli,27.7.d,3,both
47,(BLI/2A47-C),bli.27.5b67,bli.27.5b67,3.0,bli,27.7.e,3,both
48,(BLI/2A47-C),bli.27.5b67,bli.27.5b67,3.0,bli,27.7.f,3,both
49,(BLI/2A47-C),bli.27.5b67,bli.27.5b67,3.0,bli,27.7.g,3,both
50,(BLI/2A47-C),bli.27.5b67,bli.27.5b67,3.0,bli,27.7.h,3,both
51,(BLI/2A47-C),bli.27.5b67,bli.27.5b67,3.0,bli,27.7.j.1,3,both
52,(BLI/2A47-C),bli.27.5b67,bli.27.5b67,3.0,bli,27.7.j.2,3,both
53,(BLI/2A47-C),bli.27.5b67,bli.27.5b67,3.0,bli,27.7.k.1,3,both
54,(BLI/2A47-C),bli.27.5b67,bli.27.5b67,3.0,bli,27.7.k.2,3,both
55,(BLI/5B67-),bli.27.5b67,bli.27.5b67,3.0,bli,27.5.b.1.a,3,both
56,(BLI/5B67-),bli.27.5b67,bli.27.5b67,3.0,bli,27.5.b.1.b,3,both
57,(BLI/5B67-),bli.27.5b67,bli.27.5b67,3.0,bli,27.5.b.2,3,both
58,(BLI/5B67-),bli.27.5b67,bli.27.5b67,3.0,bli,27.6.a,3,both
59,(BLI/5B67-),bli.27.5b67,bli.27.5b67,3.0,bli,27.6.b.1,3,both
60,(BLI/5B67-),bli.27.5b67,bli.27.5b67,3.0,bli,27.6.b.2,3,both
61,(BLI/5B67-),bli.27.5b67,bli.27.5b67,3.0,bli,27.7.a,3,both
62,(BLI/5B67-),bli.27.5b67,bli.27.5b67,3.0,bli,27.7.b,3,both
63,(BLI/5B67-),bli.27.5b67,bli.27.5b67,3.0,bli,27.7.c.1,3,both
64,(BLI/5B67-),bli.27.5b67,bli.27.5b67,3.0,bli,27.7.c.2,3,both
65,(BLI/5B67-),bli.27.5b67,bli.27.5b67,3.0,bli,27.7.d,3,both
66,(BLI/5B67-),bli.27.5b67,bli.27.5b67,3.0,bli,27.7.e,3,both
67,(BLI/5B67-),bli.27.5b67,bli.27.5b67,3.0,bli,27.7.f,3,both
68,(BLI/5B67-),bli.27.5b67,bli.27.5b67,3.0,bli,27.7.g,3,both
69,(BLI/5B67-),bli.27.5b67,bli.27.5b67,3.0,bli,27.7.h,3,both
70,(BLI/5B67-),bli.27.5b67,bli.27.5b67,3.0,bli,27.7.j.1,3,both
71,(BLI/5B67-),bli.27.5b67,bli.27.5b67,3.0,bli,27.7.j.2,3,both
72,(BLI/5B67-),bli.27.5b67,bli.27.5b67,3.0,bli,27.7.k.1,3,both
73,(BLI/5B67-),bli.27.5b67,bli.27.5b67,3.0,bli,27.7.k.2,3,both
74,(BLI/6AN6B.),bli.27.5b67,bli.27.5b67,3.0,bli,27.5.b.1.a,3,both
75,(BLI/6AN6B.),bli.27.5b67,bli.27.5b67,3.0,bli,27.5.b.1.b,3,both
76,(BLI/6AN6B.),bli.27.5b67,bli.27.5b67,3.0,bli,27.5.b.2,3,both
77,(BLI/6AN6B.),bli.27.5b67,bli.27.5b67,3.0,bli,27.6.a,3,both
78,(BLI/6AN6B.),bli.27.5b67,bli.27.5b67,3.0,bli,27.6.b.1,3,both
79,(BLI/6AN6B.),bli.27.5b67,bli.27.5b67,3.0,bli,27.6.b.2,3,both
80,(BLI/6AN6B.),bli.27.5b67,bli.27.5b67,3.0,bli,27.7.a,3,both
81,(BLI/6AN6B.),bli.27.5b67,bli.27.5b67,3.0,bli,27.7.b,3,both
82,(BLI/6AN6B.),bli.27.5b67,bli.27.5b67,3.0,bli,27.7.c.1,3,both
83,(BLI/6AN6B.),bli.27.5b67,bli.27.5b67,3.0,bli,27.7.c.2,3,both
84,(BLI/6AN6B.),bli.27.5b67,bli.27.5b67,3.0,bli,27.7.d,3,both
85,(BLI/6AN6B.),bli.27.5b67,bli.27.5b67,3.0,bli,27.7.e,3,both
86,(BLI/6AN6B.),bli.27.5b67,bli.27.5b67,3.0,bli,27.7.f,3,both
87,(BLI/6AN6B.),bli.27.5b67,bli.27.5b67,3.0,bli,27.7.g,3,both
88,(BLI/6AN6B.),bli.27.5b67,bli.27.5b67,3.0,bli,27.7.h,3,both
89,(BLI/6AN6B.),bli.27.5b67,bli.27.5b67,3.0,bli,27.7.j.1,3,both
90,(BLI/6AN6B.),bli.27.5b67,bli.27.5b67,3.0,bli,27.7.j.2,3,both
91,(BLI/6AN6B.),bli.27.5b67,bli.27.5b67,3.0,bli,27.7.k.1,3,both
92,(BLI/6AN6B.),bli.27.5b67,bli.27.5b67,3.0,bli,27.7.k.2,3,both
93,(COD/03AN.),cod.27.47d20,cod.27.47d20,3.0,cod,27.3.a.20,3,both
94,(COD/03AN.),cod.27.47d20,cod.27.47d20,3.0,cod,27.4.a,3,both
95,(COD/03AN.),cod.27.47d20,cod.27.47d20,3.0,cod,27.4.b,3,both
96,(COD/03AN.),cod.27.47d20,cod.27.47d20,3.0,cod,27.4.c,3,both
97,(COD/03AN.),cod.27.47d20,cod.27.47d20,3.0,cod,27.7.d,3,both
98,(COD/07D.),cod.27.47d20,cod.27.47d20,3.0,cod,27.3.a.20,3,both
99,(COD/07D.),cod.27.47d20,cod.27.47d20,3.0,cod,27.4.a,3,both
100,(COD/07D.),cod.27.47d20,cod.27.47d20,3.0,cod,27.4.b,3,both
101,(COD/07D.),cod.27.47d20,cod.27.47d20,3.0,cod,27.4.c,3,both
102,(COD/07D.),cod.27.47d20,cod.27.47d20,3.0,cod,27.7.d,3,both
103,(COD/2A3AX4),cod.27.47d20,cod.27.47d20,3.0,cod,27.3.a.20,3,both
104,(COD/2A3AX4),cod.27.47d20,cod.27.47d20,3.0,cod,27.4.a,3,both
105,(COD/2A3AX4),cod.27.47d20,cod.27.47d20,3.0,cod,27.4.b,3,both
106,(COD/2A3AX4),cod.27.47d20,cod.27.47d20,3.0,cod,27.4.c,3,both
107,(COD/2A3AX4),cod.27.47d20,cod.27.47d20,3.0,cod,27.7.d,3,both
108,(COD/07A.),cod.27.7a,cod.27.7a,3.0,cod,27.7.a,3,both
109,(COD/3BC+24),cod.27.22-24,cod.27.22-24,3.0,cod,27.3.b.23,3,both
110,(COD/3BC+24),cod.27.22-24,cod.27.22-24,3.0,cod,27.3.c.22,3,both
111,(COD/3BC+24),cod.27.22-24,cod.27.22-24,3.0,cod,27.3.d.24,3,both
112,(COD/5BE6A),cod.27.6a,cod.27.6a,3.0,cod,27.6.a,3,both
113,(COD/7X7A34),cod.27.7e-k,cod.27.7e-k,3.0,cod,27.7.e,3,both
114,(COD/7X7A34),cod.27.7e-k,cod.27.7e-k,3.0,cod,27.7.f,3,both
115,(COD/7X7A34),cod.27.7e-k,cod.27.7e-k,3.0,cod,27.7.g,3,both
116,(COD/7X7A34),cod.27.7e-k,cod.27.7e-k,3.0,cod,27.7.h,3,both
117,(COD/7X7A34),cod.27.7e-k,cod.27.7e-k,3.0,cod,27.7.j.1,3,both
118,(COD/7X7A34),cod.27.7e-k,cod.27.7e-k,3.0,cod,27.7.j.2,3,both
119,(COD/7X7A34),cod.27.7e-k,cod.27.7e-k,3.0,cod,27.7.k.1,3,both
120,(COD/7X7A34),cod.27.7e-k,cod.27.7e-k,3.0,cod,27.7.k.2,3,both
121,(COD/N1GL14),cod.2127.1f14,cod.2127.1f14,3.0,cod,27.14.a,3,both
122,(COD/N1GL14),cod.2127.1f14,cod.2127.1f14,3.0,cod,27.14.b.1,3,both
123,(COD/N1GL14),cod.2127.1f14,cod.2127.1f14,3.0,cod,27.14.b.2,3,both
124,(GHL/5-14GL),ghl.27.561214,ghl.27.561214,3.0,ghl,27.12.a.1,3,both
125,(GHL/5-14GL),ghl.27.561214,ghl.27.561214,3.0,ghl,27.12.a.2,3,both
126,(GHL/5-14GL),ghl.27.561214,ghl.27.561214,3.0,ghl,27.12.a.3,3,both
127,(GHL/5-14GL),ghl.27.561214,ghl.27.561214,3.0,ghl,27.12.a.4,3,both
128,(GHL/5-14GL),ghl.27.561214,ghl.27.561214,3.0,ghl,27.12.b,3,both
129,(GHL/5-14GL),ghl.27.561214,ghl.27.561214,3.0,ghl,27.12.c,3,both
130,(GHL/5-14GL),ghl.27.561214,ghl.27.561214,3.0,ghl,27.14.a,3,both
131,(GHL/5-14GL),ghl.27.561214,ghl.27.561214,3.0,ghl,27.14.b.1,3,both
132,(GHL/5-14GL),ghl.27.561214,ghl.27.561214,3.0,ghl,27.14.b.2,3,both
133,(GHL/5-14GL),ghl.27.561214,ghl.27.561214,3.0,ghl,27.5.a.1,3,both
134,(GHL/5-14GL),ghl.27.561214,ghl.27.561214,3.0,ghl,27.5.a.2,3,both
135,(GHL/5-14GL),ghl.27.561214,ghl.27.561214,3.0,ghl,27.5.b.1.a,3,both
136,(GHL/5-14GL),ghl.27.561214,ghl.27.561214,3.0,ghl,27.5.b.1.b,3,both
137,(GHL/5-14GL),ghl.27.561214,ghl.27.561214,3.0,ghl,27.5.b.2,3,both
138,(GHL/5-14GL),ghl.27.561214,ghl.27.561214,3.0,ghl,27.6.a,3,both
139,(GHL/5-14GL),ghl.27.561214,ghl.27.561214,3.0,ghl,27.6.b.1,3,both
140,(GHL/5-14GL),ghl.27.561214,ghl.27.561214,3.0,ghl,27.6.b.2,3,both
141,(HAD/07A.),had.27.7a,had.27.7a,3.0,had,27.7.a,3,both
142,(HAD/2AC4.),had.27.46a20,had.27.46a20,2.0,had,27.4.a,3,both
143,(HAD/2AC4.),had.27.46a20,had.27.46a20,2.0,had,27.4.b,3,both
144,(HAD/2AC4.),had.27.46a20,had.27.46a20,2.0,had,27.4.c,3,both
145,(HAD/2AC4.),had.27.46a20,had.27.46a20,2.0,had,27.6.a,3,both
146,(HAD/3A/BCD),had.27.46a20,had.27.46a20,2.0,had,27.4.a,3,both
147,(HAD/3A/BCD),had.27.46a20,had.27.46a20,2.0,had,27.4.b,3,both
148,(HAD/3A/BCD),had.27.46a20,had.27.46a20,2.0,had,27.4.c,3,both
149,(HAD/3A/BCD),had.27.46a20,had.27.46a20,2.0,had,27.6.a,3,both
150,(HAD/5BC6A.),had.27.46a20,had.27.46a20,2.0,had,27.4.a,3,both
151,(HAD/5BC6A.),had.27.46a20,had.27.46a20,2.0,had,27.4.b,3,both
152,(HAD/5BC6A.),had.27.46a20,had.27.46a20,2.0,had,27.4.c,3,both
153,(HAD/5BC6A.),had.27.46a20,had.27.46a20,2.0,had,27.6.a,3,both
154,(HAD/6B1214),had.27.6b,had.27.6b,3.0,had,27.6.b.1,3,both
155,(HAD/6B1214),had.27.6b,had.27.6b,3.0,had,27.6.b.2,3,both
156,(HAD/7X7A34),had.27.7b-k,had.27.7b-k,3.0,had,27.7.b,3,both
157,(HAD/7X7A34),had.27.7b-k,had.27.7b-k,3.0,had,27.7.c.1,3,both
158,(HAD/7X7A34),had.27.7b-k,had.27.7b-k,3.0,had,27.7.c.2,3,both
159,(HAD/7X7A34),had.27.7b-k,had.27.7b-k,3.0,had,27.7.e,3,both
160,(HAD/7X7A34),had.27.7b-k,had.27.7b-k,3.0,had,27.7.f,3,both
161,(HAD/7X7A34),had.27.7b-k,had.27.7b-k,3.0,had,27.7.g,3,both
162,(HAD/7X7A34),had.27.7b-k,had.27.7b-k,3.0,had,27.7.h,3,both
163,(HAD/7X7A34),had.27.7b-k,had.27.7b-k,3.0,had,27.7.j.1,3,both
164,(HAD/7X7A34),had.27.7b-k,had.27.7b-k,3.0,had,27.7.j.2,3,both
165,(HAD/7X7A34),had.27.7b-k,had.27.7b-k,3.0,had,27.7.k.1,3,both
166,(HAD/7X7A34),had.27.7b-k,had.27.7b-k,3.0,had,27.7.k.2,3,both
167,(HER/03D.RG),her.27.28,her.27.28,3.0,her,27.3.d.28.1,3,both
168,(HER/07A/MM),her.27.nirs,her.27.nirs,3.0,her,27.7.a,3,both
169,(HER/1/2-),her.27.1-24a514a,her.27.1-24a514a,3.0,her,27.1.a,3,both
170,(HER/1/2-),her.27.1-24a514a,her.27.1-24a514a,3.0,her,27.1.b,3,both
171,(HER/1/2-),her.27.1-24a514a,her.27.1-24a514a,3.0,her,27.14.a,3,both
172,(HER/1/2-),her.27.1-24a514a,her.27.1-24a514a,3.0,her,27.2.a.1,3,both
173,(HER/1/2-),her.27.1-24a514a,her.27.1-24a514a,3.0,her,27.2.a.2,3,both
174,(HER/1/2-),her.27.1-24a514a,her.27.1-24a514a,3.0,her,27.2.b.1,3,both
175,(HER/1/2-),her.27.1-24a514a,her.27.1-24a514a,3.0,her,27.2.b.2,3,both
176,(HER/1/2-),her.27.1-24a514a,her.27.1-24a514a,3.0,her,27.4.a,3,both
177,(HER/1/2-),her.27.1-24a514a,her.27.1-24a514a,3.0,her,27.5.a.1,3,both
178,(HER/1/2-),her.27.1-24a514a,her.27.1-24a514a,3.0,her,27.5.a.2,3,both
179,(HER/1/2-),her.27.1-24a514a,her.27.1-24a514a,3.0,her,27.5.b.1.a,3,both
180,(HER/1/2-),her.27.1-24a514a,her.27.1-24a514a,3.0,her,27.5.b.1.b,3,both
181,(HER/1/2-),her.27.1-24a514a,her.27.1-24a514a,3.0,her,27.5.b.2,3,both
182,(HER/30/31.),her.27.3031,her.27.3031,3.0,her,27.3.d.30,3,both
183,(HER/30/31.),her.27.3031,her.27.3031,3.0,her,27.3.d.31,3,both
184,(HER/3BC+24),her.27.20-24,her.27.20-24,3.0,her,27.3.b.23,3,both
185,(HER/3BC+24),her.27.20-24,her.27.20-24,3.0,her,27.3.c.22,3,both
186,(HER/3BC+24),her.27.20-24,her.27.20-24,3.0,her,27.3.d.24,3,both
187,(HER/3D-R30),her.27.25-2932,her.27.25-2932,3.0,her,27.3.d.25,3,both
188,(HER/3D-R30),her.27.25-2932,her.27.25-2932,3.0,her,27.3.d.26,3,both
189,(HER/3D-R30),her.27.25-2932,her.27.25-2932,3.0,her,27.3.d.27,3,both
190,(HER/3D-R30),her.27.25-2932,her.27.25-2932,3.0,her,27.3.d.28.2,3,both
191,(HER/3D-R30),her.27.25-2932,her.27.25-2932,3.0,her,27.3.d.29,3,both
192,(HER/3D-R30),her.27.25-2932,her.27.25-2932,3.0,her,27.3.d.32,3,both
193,(HER/7GK.),her.27.irls,her.27.irls,3.0,her,27.7.a,3,both
194,(HER/7GK.),her.27.irls,her.27.irls,3.0,her,27.7.g,3,both
195,(HER/7GK.),her.27.irls,her.27.irls,3.0,her,27.7.h,3,both
196,(HER/7GK.),her.27.irls,her.27.irls,3.0,her,27.7.j.1,3,both
197,(HER/7GK.),her.27.irls,her.27.irls,3.0,her,27.7.j.2,3,both
198,(HER/7GK.),her.27.irls,her.27.irls,3.0,her,27.7.k.1,3,both
199,(HER/7GK.),her.27.irls,her.27.irls,3.0,her,27.7.k.2,3,both
200,(HKE/2AC4-C),hke.27.3a46-8abd,hke.27.3a46-8abd,3.0,hke,27.4.a,3,both
201,(HKE/2AC4-C),hke.27.3a46-8abd,hke.27.3a46-8abd,3.0,hke,27.4.b,3,both
202,(HKE/2AC4-C),hke.27.3a46-8abd,hke.27.3a46-8abd,3.0,hke,27.4.c,3,both
203,(HKE/2AC4-C),hke.27.3a46-8abd,hke.27.3a46-8abd,3.0,hke,27.6.a,3,both
204,(HKE/2AC4-C),hke.27.3a46-8abd,hke.27.3a46-8abd,3.0,hke,27.6.b.1,3,both
205,(HKE/2AC4-C),hke.27.3a46-8abd,hke.27.3a46-8abd,3.0,hke,27.6.b.2,3,both
206,(HKE/2AC4-C),hke.27.3a46-8abd,hke.27.3a46-8abd,3.0,hke,27.7.a,3,both
207,(HKE/2AC4-C),hke.27.3a46-8abd,hke.27.3a46-8abd,3.0,hke,27.7.b,3,both
208,(HKE/2AC4-C),hke.27.3a46-8abd,hke.27.3a46-8abd,3.0,hke,27.7.c.1,3,both
209,(HKE/2AC4-C),hke.27.3a46-8abd,hke.27.3a46-8abd,3.0,hke,27.7.c.2,3,both
210,(HKE/2AC4-C),hke.27.3a46-8abd,hke.27.3a46-8abd,3.0,hke,27.7.d,3,both
211,(HKE/2AC4-C),hke.27.3a46-8abd,hke.27.3a46-8abd,3.0,hke,27.7.e,3,both
212,(HKE/2AC4-C),hke.27.3a46-8abd,hke.27.3a46-8abd,3.0,hke,27.7.f,3,both
213,(HKE/2AC4-C),hke.27.3a46-8abd,hke.27.3a46-8abd,3.0,hke,27.7.g,3,both
214,(HKE/2AC4-C),hke.27.3a46-8abd,hke.27.3a46-8abd,3.0,hke,27.7.h,3,both
215,(HKE/2AC4-C),hke.27.3a46-8abd,hke.27.3a46-8abd,3.0,hke,27.7.j.1,3,both
216,(HKE/2AC4-C),hke.27.3a46-8abd,hke.27.3a46-8abd,3.0,hke,27.7.j.2,3,both
217,(HKE/2AC4-C),hke.27.3a46-8abd,hke.27.3a46-8abd,3.0,hke,27.7.k.1,3,both
218,(HKE/2AC4-C),hke.27.3a46-8abd,hke.27.3a46-8abd,3.0,hke,27.7.k.2,3,both
219,(HKE/2AC4-C),hke.27.3a46-8abd,hke.27.3a46-8abd,3.0,hke,27.8.a,3,both
220,(HKE/2AC4-C),hke.27.3a46-8abd,hke.27.3a46-8abd,3.0,hke,27.8.b,3,both
221,(HKE/2AC4-C),hke.27.3a46-8abd,hke.27.3a46-8abd,3.0,hke,27.8.d.1,3,both
222,(HKE/2AC4-C),hke.27.3a46-8abd,hke.27.3a46-8abd,3.0,hke,27.8.d.2,3,both
223,(HKE/3A/BCD),hke.27.3a46-8abd,hke.27.3a46-8abd,3.0,hke,27.4.a,3,both
224,(HKE/3A/BCD),hke.27.3a46-8abd,hke.27.3a46-8abd,3.0,hke,27.4.b,3,both
225,(HKE/3A/BCD),hke.27.3a46-8abd,hke.27.3a46-8abd,3.0,hke,27.4.c,3,both
226,(HKE/3A/BCD),hke.27.3a46-8abd,hke.27.3a46-8abd,3.0,hke,27.6.a,3,both
227,(HKE/3A/BCD),hke.27.3a46-8abd,hke.27.3a46-8abd,3.0,hke,27.6.b.1,3,both
228,(HKE/3A/BCD),hke.27.3a46-8abd,hke.27.3a46-8abd,3.0,hke,27.6.b.2,3,both
229,(HKE/3A/BCD),hke.27.3a46-8abd,hke.27.3a46-8abd,3.0,hke,27.7.a,3,both
230,(HKE/3A/BCD),hke.27.3a46-8abd,hke.27.3a46-8abd,3.0,hke,27.7.b,3,both
231,(HKE/3A/BCD),hke.27.3a46-8abd,hke.27.3a46-8abd,3.0,hke,27.7.c.1,3,both
232,(HKE/3A/BCD),hke.27.3a46-8abd,hke.27.3a46-8abd,3.0,hke,27.7.c.2,3,both
233,(HKE/3A/BCD),hke.27.3a46-8abd,hke.27.3a46-8abd,3.0,hke,27.7.d,3,both
234,(HKE/3A/BCD),hke.27.3a46-8abd,hke.27.3a46-8abd,3.0,hke,27.7.e,3,both
235,(HKE/3A/BCD),hke.27.3a46-8abd,hke.27.3a46-8abd,3.0,hke,27.7.f,3,both
236,(HKE/3A/BCD),hke.27.3a46-8abd,hke.27.3a46-8abd,3.0,hke,27.7.g,3,both
237,(HKE/3A/BCD),hke.27.3a46-8abd,hke.27.3a46-8abd,3.0,hke,27.7.h,3,both
238,(HKE/3A/BCD),hke.27.3a46-8abd,hke.27.3a46-8abd,3.0,hke,27.7.j.1,3,both
239,(HKE/3A/BCD),hke.27.3a46-8abd,hke.27.3a46-8abd,3.0,hke,27.7.j.2,3,both
240,(HKE/3A/BCD),hke.27.3a46-8abd,hke.27.3a46-8abd,3.0,hke,27.7.k.1,3,both
241,(HKE/3A/BCD),hke.27.3a46-8abd,hke.27.3a46-8abd,3.0,hke,27.7.k.2,3,both
242,(HKE/3A/BCD),hke.27.3a46-8abd,hke.27.3a46-8abd,3.0,hke,27.8.a,3,both
243,(HKE/3A/BCD),hke.27.3a46-8abd,hke.27.3a46-8abd,3.0,hke,27.8.b,3,both
244,(HKE/3A/BCD),hke.27.3a46-8abd,hke.27.3a46-8abd,3.0,hke,27.8.d.1,3,both
245,(HKE/3A/BCD),hke.27.3a46-8abd,hke.27.3a46-8abd,3.0,hke,27.8.d.2,3,both
246,(HKE/571214),hke.27.3a46-8abd,hke.27.3a46-8abd,3.0,hke,27.4.a,3,both
247,(HKE/571214),hke.27.3a46-8abd,hke.27.3a46-8abd,3.0,hke,27.4.b,3,both
248,(HKE/571214),hke.27.3a46-8abd,hke.27.3a46-8abd,3.0,hke,27.4.c,3,both
249,(HKE/571214),hke.27.3a46-8abd,hke.27.3a46-8abd,3.0,hke,27.6.a,3,both
250,(HKE/571214),hke.27.3a46-8abd,hke.27.3a46-8abd,3.0,hke,27.6.b.1,3,both
251,(HKE/571214),hke.27.3a46-8abd,hke.27.3a46-8abd,3.0,hke,27.6.b.2,3,both
252,(HKE/571214),hke.27.3a46-8abd,hke.27.3a46-8abd,3.0,hke,27.7.a,3,both
253,(HKE/571214),hke.27.3a46-8abd,hke.27.3a46-8abd,3.0,hke,27.7.b,3,both
254,(HKE/571214),hke.27.3a46-8abd,hke.27.3a46-8abd,3.0,hke,27.7.c.1,3,both
255,(HKE/571214),hke.27.3a46-8abd,hke.27.3a46-8abd,3.0,hke,27.7.c.2,3,both
256,(HKE/571214),hke.27.3a46-8abd,hke.27.3a46-8abd,3.0,hke,27.7.d,3,both
257,(HKE/571214),hke.27.3a46-8abd,hke.27.3a46-8abd,3.0,hke,27.7.e,3,both
258,(HKE/571214),hke.27.3a46-8abd,hke.27.3a46-8abd,3.0,hke,27.7.f,3,both
259,(HKE/571214),hke.27.3a46-8abd,hke.27.3a46-8abd,3.0,hke,27.7.g,3,both
260,(HKE/571214),hke.27.3a46-8abd,hke.27.3a46-8abd,3.0,hke,27.7.h,3,both
261,(HKE/571214),hke.27.3a46-8abd,hke.27.3a46-8abd,3.0,hke,27.7.j.1,3,both
262,(HKE/571214),hke.27.3a46-8abd,hke.27.3a46-8abd,3.0,hke,27.7.j.2,3,both
263,(HKE/571214),hke.27.3a46-8abd,hke.27.3a46-8abd,3.0,hke,27.7.k.1,3,both
264,(HKE/571214),hke.27.3a46-8abd,hke.27.3a46-8abd,3.0,hke,27.7.k.2,3,both
265,(HKE/571214),hke.27.3a46-8abd,hke.27.3a46-8abd,3.0,hke,27.8.a,3,both
266,(HKE/571214),hke.27.3a46-8abd,hke.27.3a46-8abd,3.0,hke,27.8.b,3,both
267,(HKE/571214),hke.27.3a46-8abd,hke.27.3a46-8abd,3.0,hke,27.8.d.1,3,both
268,(HKE/571214),hke.27.3a46-8abd,hke.27.3a46-8abd,3.0,hke,27.8.d.2,3,both
269,(HKE/8ABDE.),hke.27.3a46-8abd,hke.27.3a46-8abd,3.0,hke,27.4.a,3,both
