Year,enName,speciesAcronym_x,FishStock,StockKey,SpeciesName,ICES Areas (splited with character '~'),StockSize,StockSizeDescription,StockSizeUnits,FishingPressure,FishingPressureDescription,FishingPressureUnits,Flim,Fpa,Blim,Bpa,FMSY,MSYBtrigger,CatchesLadingsUnits,Landings,OfficialLandings,Catches,Report,AssessmentKey_x,AssessmentYear_x,fullArea,area,Area,Species_x,Belgium,China,Denmark,Estonia,Faroe Islands,Finland,France,Germany,Greenland,Guernsey,Iceland,Ireland,Isle of Man,Japan,Jersey,"Korea, Republic of",Latvia,Lithuania,Netherlands,Norway,Poland,Portugal,Russian Federation,Spain,Sweden,"Taiwan, Province of China",United Kingdom of GB,_mergeCatch,sumOffCatches,diffCatches,TAC ID,FishStockTAC,_mergeDictTAC,Reference,Species_y,TAC Zone,Level,TAC for comparison,Amendment/Original,speciesAcronym_y,_mergeTAC,year,StockCode,AdviceValue,AdviceType,AdviceApplicableFrom,AdviceApplicableUntil,AdviceValueUnit,AssessmentYear_y,AssessmentKey_y,AdviceKey,AdviceDOI,_mergeSADoff
2020.0,Blue whiting,whb,whb.27.1-91214,169301,Micromesistius poutassou,27.1.a ~ 27.1.b ~ 27.12.a.1 ~ 27.12.a.2 ~ 27.12.a.3 ~ 27.12.a.4 ~ 27.12.b ~ 27.12.c ~ 27.14.a ~ 27.14.b.1 ~ 27.14.b.2 ~ 27.2.a.1 ~ 27.2.a.2 ~ 27.2.b.1 ~ 27.2.b.2 ~ 27.3.a ~ 27.3.b.23 ~ 27.3.c.22 ~ 27.3.d.24 ~ 27.3.d.25 ~ 27.3.d.26 ~ 27.3.d.27 ~ 27.3.d.28.1 ~ 27.3.d.28.2 ~ 27.3.d.29 ~ 27.3.d.30 ~ 27.3.d.31 ~ 27.3.d.32 ~ 27.4.a ~ 27.4.b ~ 27.4.c ~ 27.5.a.1 ~ 27.5.a.2 ~ 27.5.b.1.a ~ 27.5.b.1.b ~ 27.5.b.2 ~ 27.6.a ~ 27.6.b.1 ~ 27.6.b.2 ~ 27.7.a ~ 27.7.b ~ 27.7.c.1 ~ 27.7.c.2 ~ 27.7.d ~ 27.7.e ~ 27.7.f ~ 27.7.g ~ 27.7.h ~ 27.7.j.1 ~ 27.7.j.2 ~ 27.7.k.1 ~ 27.7.k.2 ~ 27.8.a ~ 27.8.b ~ 27.8.c ~ 27.8.d.1 ~ 27.8.d.2 ~ 27.8.e.1 ~ 27.8.e.2 ~ 27.9.a ~ 27.9.b.1 ~ 27.9.b.2,4480563.0,SSB,,0.415,F,,0.88,0.32,1500000.0,2250000.0,0.32,2250000.0,,1460507.0,,1460507.0,https://doi.org/10.17895/ices.advice.21493974.v1,17597,2022,33,27.5.b.1.a,27.5.b.1.a,whb,,,0.0,,,,,0.0,,,188306.0,,,,,,,,,,,,0.0,,,,,both,188306.0,-0.8710680606118286,(WHB/8C3411),whb.27.1-91214,both,(WHB/8C3411) - 2020 - TAC - Original,Blue whiting,"8c, 9 and 10; Union waters of CECAF 34.1.1",TAC,1161615,Original,whb,both,2020.0,whb.27.1-91214,1161615,Catches,2020.0,2020.0,t,2019.0,13090.0,2714.0,https://doi.org/10.17895/ices.advice.4886,both
2020.0,Blue whiting,whb,whb.27.1-91214,169301,Micromesistius poutassou,27.1.a ~ 27.1.b ~ 27.12.a.1 ~ 27.12.a.2 ~ 27.12.a.3 ~ 27.12.a.4 ~ 27.12.b ~ 27.12.c ~ 27.14.a ~ 27.14.b.1 ~ 27.14.b.2 ~ 27.2.a.1 ~ 27.2.a.2 ~ 27.2.b.1 ~ 27.2.b.2 ~ 27.3.a ~ 27.3.b.23 ~ 27.3.c.22 ~ 27.3.d.24 ~ 27.3.d.25 ~ 27.3.d.26 ~ 27.3.d.27 ~ 27.3.d.28.1 ~ 27.3.d.28.2 ~ 27.3.d.29 ~ 27.3.d.30 ~ 27.3.d.31 ~ 27.3.d.32 ~ 27.4.a ~ 27.4.b ~ 27.4.c ~ 27.5.a.1 ~ 27.5.a.2 ~ 27.5.b.1.a ~ 27.5.b.1.b ~ 27.5.b.2 ~ 27.6.a ~ 27.6.b.1 ~ 27.6.b.2 ~ 27.7.a ~ 27.7.b ~ 27.7.c.1 ~ 27.7.c.2 ~ 27.7.d ~ 27.7.e ~ 27.7.f ~ 27.7.g ~ 27.7.h ~ 27.7.j.1 ~ 27.7.j.2 ~ 27.7.k.1 ~ 27.7.k.2 ~ 27.8.a ~ 27.8.b ~ 27.8.c ~ 27.8.d.1 ~ 27.8.d.2 ~ 27.8.e.1 ~ 27.8.e.2 ~ 27.9.a ~ 27.9.b.1 ~ 27.9.b.2,4480563.0,SSB,,0.415,F,,0.88,0.32,1500000.0,2250000.0,0.32,2250000.0,,1460507.0,,1460507.0,https://doi.org/10.17895/ices.advice.21493974.v1,17597,2022,34,27.5.b.1.b,27.5.b.1.b,whb,,,731.0,,162763.6928,,511.682,0.0,13450.4,,0.0,0.0,,,,,,3488.99,539.569,468.92,5760.538,,73645.0,0.0,,,0.0,both,261359.7918,-0.8210485866894167,(WHB/1X14),whb.27.1-91214,both,(WHB/1X14) - 2020 - TAC - Original,Blue whiting,"Union and international waters of 1, 2, 3, 4, 5, 6, 7, 8a, 8b, 8d, 8e, 12 and 14",TAC,1161615,Original,whb,both,2020.0,whb.27.1-91214,1161615,Catches,2020.0,2020.0,t,2019.0,13090.0,2714.0,https://doi.org/10.17895/ices.advice.4886,both
2020.0,Blue whiting,whb,whb.27.1-91214,169301,Micromesistius poutassou,27.1.a ~ 27.1.b ~ 27.12.a.1 ~ 27.12.a.2 ~ 27.12.a.3 ~ 27.12.a.4 ~ 27.12.b ~ 27.12.c ~ 27.14.a ~ 27.14.b.1 ~ 27.14.b.2 ~ 27.2.a.1 ~ 27.2.a.2 ~ 27.2.b.1 ~ 27.2.b.2 ~ 27.3.a ~ 27.3.b.23 ~ 27.3.c.22 ~ 27.3.d.24 ~ 27.3.d.25 ~ 27.3.d.26 ~ 27.3.d.27 ~ 27.3.d.28.1 ~ 27.3.d.28.2 ~ 27.3.d.29 ~ 27.3.d.30 ~ 27.3.d.31 ~ 27.3.d.32 ~ 27.4.a ~ 27.4.b ~ 27.4.c ~ 27.5.a.1 ~ 27.5.a.2 ~ 27.5.b.1.a ~ 27.5.b.1.b ~ 27.5.b.2 ~ 27.6.a ~ 27.6.b.1 ~ 27.6.b.2 ~ 27.7.a ~ 27.7.b ~ 27.7.c.1 ~ 27.7.c.2 ~ 27.7.d ~ 27.7.e ~ 27.7.f ~ 27.7.g ~ 27.7.h ~ 27.7.j.1 ~ 27.7.j.2 ~ 27.7.k.1 ~ 27.7.k.2 ~ 27.8.a ~ 27.8.b ~ 27.8.c ~ 27.8.d.1 ~ 27.8.d.2 ~ 27.8.e.1 ~ 27.8.e.2 ~ 27.9.a ~ 27.9.b.1 ~ 27.9.b.2,4480563.0,SSB,,0.415,F,,0.88,0.32,1500000.0,2250000.0,0.32,2250000.0,,1460507.0,,1460507.0,https://doi.org/10.17895/ices.advice.21493974.v1,17597,2022,34,27.5.b.1.b,27.5.b.1.b,whb,,,731.0,,162763.6928,,511.682,0.0,13450.4,,0.0,0.0,,,,,,3488.99,539.569,468.92,5760.538,,73645.0,0.0,,,0.0,both,261359.7918,-0.8210485866894167,(WHB/24A567),whb.27.1-91214,both,(WHB/24A567) - 2020 - TAC - Original,Blue whiting,"Union waters of 2, 4a, 5, 6 north of 56° 30′ N and 7 west of 12° W",TAC,tbd,Original,whb,both,2020.0,whb.27.1-91214,1161615,Catches,2020.0,2020.0,t,2019.0,13090.0,2714.0,https://doi.org/10.17895/ices.advice.4886,both
2020.0,Blue whiting,whb,whb.27.1-91214,169301,Micromesistius poutassou,27.1.a ~ 27.1.b ~ 27.12.a.1 ~ 27.12.a.2 ~ 27.12.a.3 ~ 27.12.a.4 ~ 27.12.b ~ 27.12.c ~ 27.14.a ~ 27.14.b.1 ~ 27.14.b.2 ~ 27.2.a.1 ~ 27.2.a.2 ~ 27.2.b.1 ~ 27.2.b.2 ~ 27.3.a ~ 27.3.b.23 ~ 27.3.c.22 ~ 27.3.d.24 ~ 27.3.d.25 ~ 27.3.d.26 ~ 27.3.d.27 ~ 27.3.d.28.1 ~ 27.3.d.28.2 ~ 27.3.d.29 ~ 27.3.d.30 ~ 27.3.d.31 ~ 27.3.d.32 ~ 27.4.a ~ 27.4.b ~ 27.4.c ~ 27.5.a.1 ~ 27.5.a.2 ~ 27.5.b.1.a ~ 27.5.b.1.b ~ 27.5.b.2 ~ 27.6.a ~ 27.6.b.1 ~ 27.6.b.2 ~ 27.7.a ~ 27.7.b ~ 27.7.c.1 ~ 27.7.c.2 ~ 27.7.d ~ 27.7.e ~ 27.7.f ~ 27.7.g ~ 27.7.h ~ 27.7.j.1 ~ 27.7.j.2 ~ 27.7.k.1 ~ 27.7.k.2 ~ 27.8.a ~ 27.8.b ~ 27.8.c ~ 27.8.d.1 ~ 27.8.d.2 ~ 27.8.e.1 ~ 27.8.e.2 ~ 27.9.a ~ 27.9.b.1 ~ 27.9.b.2,4480563.0,SSB,,0.415,F,,0.88,0.32,1500000.0,2250000.0,0.32,2250000.0,,1460507.0,,1460507.0,https://doi.org/10.17895/ices.advice.21493974.v1,17597,2022,34,27.5.b.1.b,27.5.b.1.b,whb,,,731.0,,162763.6928,,511.682,0.0,13450.4,,0.0,0.0,,,,,,3488.99,539.569,468.92,5760.538,,73645.0,0.0,,,0.0,both,261359.7918,-0.8210485866894167,(WHB/24-N.),whb.27.1-91214,both,(WHB/24-N.) - 2020 - TAC - Original,Blue whiting,Norwegian waters of 2 and 4,TAC,0,Original,whb,both,2020.0,whb.27.1-91214,1161615,Catches,2020.0,2020.0,t,2019.0,13090.0,2714.0,https://doi.org/10.17895/ices.advice.4886,both
2020.0,Blue whiting,whb,whb.27.1-91214,169301,Micromesistius poutassou,27.1.a ~ 27.1.b ~ 27.12.a.1 ~ 27.12.a.2 ~ 27.12.a.3 ~ 27.12.a.4 ~ 27.12.b ~ 27.12.c ~ 27.14.a ~ 27.14.b.1 ~ 27.14.b.2 ~ 27.2.a.1 ~ 27.2.a.2 ~ 27.2.b.1 ~ 27.2.b.2 ~ 27.3.a ~ 27.3.b.23 ~ 27.3.c.22 ~ 27.3.d.24 ~ 27.3.d.25 ~ 27.3.d.26 ~ 27.3.d.27 ~ 27.3.d.28.1 ~ 27.3.d.28.2 ~ 27.3.d.29 ~ 27.3.d.30 ~ 27.3.d.31 ~ 27.3.d.32 ~ 27.4.a ~ 27.4.b ~ 27.4.c ~ 27.5.a.1 ~ 27.5.a.2 ~ 27.5.b.1.a ~ 27.5.b.1.b ~ 27.5.b.2 ~ 27.6.a ~ 27.6.b.1 ~ 27.6.b.2 ~ 27.7.a ~ 27.7.b ~ 27.7.c.1 ~ 27.7.c.2 ~ 27.7.d ~ 27.7.e ~ 27.7.f ~ 27.7.g ~ 27.7.h ~ 27.7.j.1 ~ 27.7.j.2 ~ 27.7.k.1 ~ 27.7.k.2 ~ 27.8.a ~ 27.8.b ~ 27.8.c ~ 27.8.d.1 ~ 27.8.d.2 ~ 27.8.e.1 ~ 27.8.e.2 ~ 27.9.a ~ 27.9.b.1 ~ 27.9.b.2,4480563.0,SSB,,0.415,F,,0.88,0.32,1500000.0,2250000.0,0.32,2250000.0,,1460507.0,,1460507.0,https://doi.org/10.17895/ices.advice.21493974.v1,17597,2022,34,27.5.b.1.b,27.5.b.1.b,whb,,,731.0,,162763.6928,,511.682,0.0,13450.4,,0.0,0.0,,,,,,3488.99,539.569,468.92,5760.538,,73645.0,0.0,,,0.0,both,261359.7918,-0.8210485866894167,(WHB/2A4AXF),whb.27.1-91214,both,(WHB/2A4AXF) - 2020 - TAC - Original,Blue whiting,Faroese waters,TAC,1161615,Original,whb,both,2020.0,whb.27.1-91214,1161615,Catches,2020.0,2020.0,t,2019.0,13090.0,2714.0,https://doi.org/10.17895/ices.advice.4886,both
2020.0,Blue whiting,whb,whb.27.1-91214,169301,Micromesistius poutassou,27.1.a ~ 27.1.b ~ 27.12.a.1 ~ 27.12.a.2 ~ 27.12.a.3 ~ 27.12.a.4 ~ 27.12.b ~ 27.12.c ~ 27.14.a ~ 27.14.b.1 ~ 27.14.b.2 ~ 27.2.a.1 ~ 27.2.a.2 ~ 27.2.b.1 ~ 27.2.b.2 ~ 27.3.a ~ 27.3.b.23 ~ 27.3.c.22 ~ 27.3.d.24 ~ 27.3.d.25 ~ 27.3.d.26 ~ 27.3.d.27 ~ 27.3.d.28.1 ~ 27.3.d.28.2 ~ 27.3.d.29 ~ 27.3.d.30 ~ 27.3.d.31 ~ 27.3.d.32 ~ 27.4.a ~ 27.4.b ~ 27.4.c ~ 27.5.a.1 ~ 27.5.a.2 ~ 27.5.b.1.a ~ 27.5.b.1.b ~ 27.5.b.2 ~ 27.6.a ~ 27.6.b.1 ~ 27.6.b.2 ~ 27.7.a ~ 27.7.b ~ 27.7.c.1 ~ 27.7.c.2 ~ 27.7.d ~ 27.7.e ~ 27.7.f ~ 27.7.g ~ 27.7.h ~ 27.7.j.1 ~ 27.7.j.2 ~ 27.7.k.1 ~ 27.7.k.2 ~ 27.8.a ~ 27.8.b ~ 27.8.c ~ 27.8.d.1 ~ 27.8.d.2 ~ 27.8.e.1 ~ 27.8.e.2 ~ 27.9.a ~ 27.9.b.1 ~ 27.9.b.2,4480563.0,SSB,,0.415,F,,0.88,0.32,1500000.0,2250000.0,0.32,2250000.0,,1460507.0,,1460507.0,https://doi.org/10.17895/ices.advice.21493974.v1,17597,2022,34,27.5.b.1.b,27.5.b.1.b,whb,,,731.0,,162763.6928,,511.682,0.0,13450.4,,0.0,0.0,,,,,,3488.99,539.569,468.92,5760.538,,73645.0,0.0,,,0.0,both,261359.7918,-0.8210485866894167,(WHB/8C3411),whb.27.1-91214,both,(WHB/8C3411) - 2020 - TAC - Original,Blue whiting,"8c, 9 and 10; Union waters of CECAF 34.1.1",TAC,1161615,Original,whb,both,2020.0,whb.27.1-91214,1161615,Catches,2020.0,2020.0,t,2019.0,13090.0,2714.0,https://doi.org/10.17895/ices.advice.4886,both
2020.0,Blue whiting,whb,whb.27.1-91214,169301,Micromesistius poutassou,27.1.a ~ 27.1.b ~ 27.12.a.1 ~ 27.12.a.2 ~ 27.12.a.3 ~ 27.12.a.4 ~ 27.12.b ~ 27.12.c ~ 27.14.a ~ 27.14.b.1 ~ 27.14.b.2 ~ 27.2.a.1 ~ 27.2.a.2 ~ 27.2.b.1 ~ 27.2.b.2 ~ 27.3.a ~ 27.3.b.23 ~ 27.3.c.22 ~ 27.3.d.24 ~ 27.3.d.25 ~ 27.3.d.26 ~ 27.3.d.27 ~ 27.3.d.28.1 ~ 27.3.d.28.2 ~ 27.3.d.29 ~ 27.3.d.30 ~ 27.3.d.31 ~ 27.3.d.32 ~ 27.4.a ~ 27.4.b ~ 27.4.c ~ 27.5.a.1 ~ 27.5.a.2 ~ 27.5.b.1.a ~ 27.5.b.1.b ~ 27.5.b.2 ~ 27.6.a ~ 27.6.b.1 ~ 27.6.b.2 ~ 27.7.a ~ 27.7.b ~ 27.7.c.1 ~ 27.7.c.2 ~ 27.7.d ~ 27.7.e ~ 27.7.f ~ 27.7.g ~ 27.7.h ~ 27.7.j.1 ~ 27.7.j.2 ~ 27.7.k.1 ~ 27.7.k.2 ~ 27.8.a ~ 27.8.b ~ 27.8.c ~ 27.8.d.1 ~ 27.8.d.2 ~ 27.8.e.1 ~ 27.8.e.2 ~ 27.9.a ~ 27.9.b.1 ~ 27.9.b.2,4480563.0,SSB,,0.415,F,,0.88,0.32,1500000.0,2250000.0,0.32,2250000.0,,1460507.0,,1460507.0,https://doi.org/10.17895/ices.advice.21493974.v1,17597,2022,35,27.5.b.2,27.5.b.2,whb,,,0.0,,7394.95566,,381.473,,0.0,,0.0,0.0,,,,,,,0.0,0.0,0.0,,,0.0,0.0,,0.0,both,7776.42866,-0.9946755279776133,(WHB/1X14),whb.27.1-91214,both,(WHB/1X14) - 2020 - TAC - Original,Blue whiting,"Union and international waters of 1, 2, 3, 4, 5, 6, 7, 8a, 8b, 8d, 8e, 12 and 14",TAC,1161615,Original,whb,both,2020.0,whb.27.1-91214,1161615,Catches,2020.0,2020.0,t,2019.0,13090.0,2714.0,https://doi.org/10.17895/ices.advice.4886,both
2020.0,Blue whiting,whb,whb.27.1-91214,169301,Micromesistius poutassou,27.1.a ~ 27.1.b ~ 27.12.a.1 ~ 27.12.a.2 ~ 27.12.a.3 ~ 27.12.a.4 ~ 27.12.b ~ 27.12.c ~ 27.14.a ~ 27.14.b.1 ~ 27.14.b.2 ~ 27.2.a.1 ~ 27.2.a.2 ~ 27.2.b.1 ~ 27.2.b.2 ~ 27.3.a ~ 27.3.b.23 ~ 27.3.c.22 ~ 27.3.d.24 ~ 27.3.d.25 ~ 27.3.d.26 ~ 27.3.d.27 ~ 27.3.d.28.1 ~ 27.3.d.28.2 ~ 27.3.d.29 ~ 27.3.d.30 ~ 27.3.d.31 ~ 27.3.d.32 ~ 27.4.a ~ 27.4.b ~ 27.4.c ~ 27.5.a.1 ~ 27.5.a.2 ~ 27.5.b.1.a ~ 27.5.b.1.b ~ 27.5.b.2 ~ 27.6.a ~ 27.6.b.1 ~ 27.6.b.2 ~ 27.7.a ~ 27.7.b ~ 27.7.c.1 ~ 27.7.c.2 ~ 27.7.d ~ 27.7.e ~ 27.7.f ~ 27.7.g ~ 27.7.h ~ 27.7.j.1 ~ 27.7.j.2 ~ 27.7.k.1 ~ 27.7.k.2 ~ 27.8.a ~ 27.8.b ~ 27.8.c ~ 27.8.d.1 ~ 27.8.d.2 ~ 27.8.e.1 ~ 27.8.e.2 ~ 27.9.a ~ 27.9.b.1 ~ 27.9.b.2,4480563.0,SSB,,0.415,F,,0.88,0.32,1500000.0,2250000.0,0.32,2250000.0,,1460507.0,,1460507.0,https://doi.org/10.17895/ices.advice.21493974.v1,17597,2022,35,27.5.b.2,27.5.b.2,whb,,,0.0,,7394.95566,,381.473,,0.0,,0.0,0.0,,,,,,,0.0,0.0,0.0,,,0.0,0.0,,0.0,both,7776.42866,-0.9946755279776133,(WHB/24A567),whb.27.1-91214,both,(WHB/24A567) - 2020 - TAC - Original,Blue whiting,"Union waters of 2, 4a, 5, 6 north of 56° 30′ N and 7 west of 12° W",TAC,tbd,Original,whb,both,2020.0,whb.27.1-91214,1161615,Catches,2020.0,2020.0,t,2019.0,13090.0,2714.0,https://doi.org/10.17895/ices.advice.4886,both
2020.0,Blue whiting,whb,whb.27.1-91214,169301,Micromesistius poutassou,27.1.a ~ 27.1.b ~ 27.12.a.1 ~ 27.12.a.2 ~ 27.12.a.3 ~ 27.12.a.4 ~ 27.12.b ~ 27.12.c ~ 27.14.a ~ 27.14.b.1 ~ 27.14.b.2 ~ 27.2.a.1 ~ 27.2.a.2 ~ 27.2.b.1 ~ 27.2.b.2 ~ 27.3.a ~ 27.3.b.23 ~ 27.3.c.22 ~ 27.3.d.24 ~ 27.3.d.25 ~ 27.3.d.26 ~ 27.3.d.27 ~ 27.3.d.28.1 ~ 27.3.d.28.2 ~ 27.3.d.29 ~ 27.3.d.30 ~ 27.3.d.31 ~ 27.3.d.32 ~ 27.4.a ~ 27.4.b ~ 27.4.c ~ 27.5.a.1 ~ 27.5.a.2 ~ 27.5.b.1.a ~ 27.5.b.1.b ~ 27.5.b.2 ~ 27.6.a ~ 27.6.b.1 ~ 27.6.b.2 ~ 27.7.a ~ 27.7.b ~ 27.7.c.1 ~ 27.7.c.2 ~ 27.7.d ~ 27.7.e ~ 27.7.f ~ 27.7.g ~ 27.7.h ~ 27.7.j.1 ~ 27.7.j.2 ~ 27.7.k.1 ~ 27.7.k.2 ~ 27.8.a ~ 27.8.b ~ 27.8.c ~ 27.8.d.1 ~ 27.8.d.2 ~ 27.8.e.1 ~ 27.8.e.2 ~ 27.9.a ~ 27.9.b.1 ~ 27.9.b.2,4480563.0,SSB,,0.415,F,,0.88,0.32,1500000.0,2250000.0,0.32,2250000.0,,1460507.0,,1460507.0,https://doi.org/10.17895/ices.advice.21493974.v1,17597,2022,35,27.5.b.2,27.5.b.2,whb,,,0.0,,7394.95566,,381.473,,0.0,,0.0,0.0,,,,,,,0.0,0.0,0.0,,,0.0,0.0,,0.0,both,7776.42866,-0.9946755279776133,(WHB/24-N.),whb.27.1-91214,both,(WHB/24-N.) - 2020 - TAC - Original,Blue whiting,Norwegian waters of 2 and 4,TAC,0,Original,whb,both,2020.0,whb.27.1-91214,1161615,Catches,2020.0,2020.0,t,2019.0,13090.0,2714.0,https://doi.org/10.17895/ices.advice.4886,both
2020.0,Blue whiting,whb,whb.27.1-91214,169301,Micromesistius poutassou,27.1.a ~ 27.1.b ~ 27.12.a.1 ~ 27.12.a.2 ~ 27.12.a.3 ~ 27.12.a.4 ~ 27.12.b ~ 27.12.c ~ 27.14.a ~ 27.14.b.1 ~ 27.14.b.2 ~ 27.2.a.1 ~ 27.2.a.2 ~ 27.2.b.1 ~ 27.2.b.2 ~ 27.3.a ~ 27.3.b.23 ~ 27.3.c.22 ~ 27.3.d.24 ~ 27.3.d.25 ~ 27.3.d.26 ~ 27.3.d.27 ~ 27.3.d.28.1 ~ 27.3.d.28.2 ~ 27.3.d.29 ~ 27.3.d.30 ~ 27.3.d.31 ~ 27.3.d.32 ~ 27.4.a ~ 27.4.b ~ 27.4.c ~ 27.5.a.1 ~ 27.5.a.2 ~ 27.5.b.1.a ~ 27.5.b.1.b ~ 27.5.b.2 ~ 27.6.a ~ 27.6.b.1 ~ 27.6.b.2 ~ 27.7.a ~ 27.7.b ~ 27.7.c.1 ~ 27.7.c.2 ~ 27.7.d ~ 27.7.e ~ 27.7.f ~ 27.7.g ~ 27.7.h ~ 27.7.j.1 ~ 27.7.j.2 ~ 27.7.k.1 ~ 27.7.k.2 ~ 27.8.a ~ 27.8.b ~ 27.8.c ~ 27.8.d.1 ~ 27.8.d.2 ~ 27.8.e.1 ~ 27.8.e.2 ~ 27.9.a ~ 27.9.b.1 ~ 27.9.b.2,4480563.0,SSB,,0.415,F,,0.88,0.32,1500000.0,2250000.0,0.32,2250000.0,,1460507.0,,1460507.0,https://doi.org/10.17895/ices.advice.21493974.v1,17597,2022,35,27.5.b.2,27.5.b.2,whb,,,0.0,,7394.95566,,381.473,,0.0,,0.0,0.0,,,,,,,0.0,0.0,0.0,,,0.0,0.0,,0.0,both,7776.42866,-0.9946755279776133,(WHB/2A4AXF),whb.27.1-91214,both,(WHB/2A4AXF) - 2020 - TAC - Original,Blue whiting,Faroese waters,TAC,1161615,Original,whb,both,2020.0,whb.27.1-91214,1161615,Catches,2020.0,2020.0,t,2019.0,13090.0,2714.0,https://doi.org/10.17895/ices.advice.4886,both
2020.0,Blue whiting,whb,whb.27.1-91214,169301,Micromesistius poutassou,27.1.a ~ 27.1.b ~ 27.12.a.1 ~ 27.12.a.2 ~ 27.12.a.3 ~ 27.12.a.4 ~ 27.12.b ~ 27.12.c ~ 27.14.a ~ 27.14.b.1 ~ 27.14.b.2 ~ 27.2.a.1 ~ 27.2.a.2 ~ 27.2.b.1 ~ 27.2.b.2 ~ 27.3.a ~ 27.3.b.23 ~ 27.3.c.22 ~ 27.3.d.24 ~ 27.3.d.25 ~ 27.3.d.26 ~ 27.3.d.27 ~ 27.3.d.28.1 ~ 27.3.d.28.2 ~ 27.3.d.29 ~ 27.3.d.30 ~ 27.3.d.31 ~ 27.3.d.32 ~ 27.4.a ~ 27.4.b ~ 27.4.c ~ 27.5.a.1 ~ 27.5.a.2 ~ 27.5.b.1.a ~ 27.5.b.1.b ~ 27.5.b.2 ~ 27.6.a ~ 27.6.b.1 ~ 27.6.b.2 ~ 27.7.a ~ 27.7.b ~ 27.7.c.1 ~ 27.7.c.2 ~ 27.7.d ~ 27.7.e ~ 27.7.f ~ 27.7.g ~ 27.7.h ~ 27.7.j.1 ~ 27.7.j.2 ~ 27.7.k.1 ~ 27.7.k.2 ~ 27.8.a ~ 27.8.b ~ 27.8.c ~ 27.8.d.1 ~ 27.8.d.2 ~ 27.8.e.1 ~ 27.8.e.2 ~ 27.9.a ~ 27.9.b.1 ~ 27.9.b.2,4480563.0,SSB,,0.415,F,,0.88,0.32,1500000.0,2250000.0,0.32,2250000.0,,1460507.0,,1460507.0,https://doi.org/10.17895/ices.advice.21493974.v1,17597,2022,35,27.5.b.2,27.5.b.2,whb,,,0.0,,7394.95566,,381.473,,0.0,,0.0,0.0,,,,,,,0.0,0.0,0.0,,,0.0,0.0,,0.0,both,7776.42866,-0.9946755279776133,(WHB/8C3411),whb.27.1-91214,both,(WHB/8C3411) - 2020 - TAC - Original,Blue whiting,"8c, 9 and 10; Union waters of CECAF 34.1.1",TAC,1161615,Original,whb,both,2020.0,whb.27.1-91214,1161615,Catches,2020.0,2020.0,t,2019.0,13090.0,2714.0,https://doi.org/10.17895/ices.advice.4886,both
2020.0,Blue whiting,whb,whb.27.1-91214,169301,Micromesistius poutassou,27.1.a ~ 27.1.b ~ 27.12.a.1 ~ 27.12.a.2 ~ 27.12.a.3 ~ 27.12.a.4 ~ 27.12.b ~ 27.12.c ~ 27.14.a ~ 27.14.b.1 ~ 27.14.b.2 ~ 27.2.a.1 ~ 27.2.a.2 ~ 27.2.b.1 ~ 27.2.b.2 ~ 27.3.a ~ 27.3.b.23 ~ 27.3.c.22 ~ 27.3.d.24 ~ 27.3.d.25 ~ 27.3.d.26 ~ 27.3.d.27 ~ 27.3.d.28.1 ~ 27.3.d.28.2 ~ 27.3.d.29 ~ 27.3.d.30 ~ 27.3.d.31 ~ 27.3.d.32 ~ 27.4.a ~ 27.4.b ~ 27.4.c ~ 27.5.a.1 ~ 27.5.a.2 ~ 27.5.b.1.a ~ 27.5.b.1.b ~ 27.5.b.2 ~ 27.6.a ~ 27.6.b.1 ~ 27.6.b.2 ~ 27.7.a ~ 27.7.b ~ 27.7.c.1 ~ 27.7.c.2 ~ 27.7.d ~ 27.7.e ~ 27.7.f ~ 27.7.g ~ 27.7.h ~ 27.7.j.1 ~ 27.7.j.2 ~ 27.7.k.1 ~ 27.7.k.2 ~ 27.8.a ~ 27.8.b ~ 27.8.c ~ 27.8.d.1 ~ 27.8.d.2 ~ 27.8.e.1 ~ 27.8.e.2 ~ 27.9.a ~ 27.9.b.1 ~ 27.9.b.2,4480563.0,SSB,,0.415,F,,0.88,0.32,1500000.0,2250000.0,0.32,2250000.0,,1460507.0,,1460507.0,https://doi.org/10.17895/ices.advice.21493974.v1,17597,2022,36,27.6.a,27.6.a,whb,,,25504.0,,52361.90587,,8675.511,19235.4814,2695.0,,0.0,10089.193,,,,,,6144.893,32333.73,56540.67,26741.26,,21744.0,146.49,0.0,,19013.4487,both,281225.58297000005,-0.8074466038368867,(WHB/1X14),whb.27.1-91214,both,(WHB/1X14) - 2020 - TAC - Original,Blue whiting,"Union and international waters of 1, 2, 3, 4, 5, 6, 7, 8a, 8b, 8d, 8e, 12 and 14",TAC,1161615,Original,whb,both,2020.0,whb.27.1-91214,1161615,Catches,2020.0,2020.0,t,2019.0,13090.0,2714.0,https://doi.org/10.17895/ices.advice.4886,both
